Time,Used
41772.133346,439043264
41772.133393,439043264
41772.133439,440039040
41772.133485,441689864
41772.133531,441689864
41772.133578,442672616
41772.133624,443654584
41772.133670,444628048
41772.133717,445587744
41772.133763,445642304
41772.133809,446823592
41772.133855,447797376
41772.133902,447797376
41772.133948,448793312
41772.133994,449864288
41772.134041,449878072
41772.134087,450837792
41772.134133,451798320
41772.134180,23918480
41772.134226,24879848
41772.134272,24908208
41772.134318,25881536
41772.134365,26841264
41772.134411,27800984
41772.134457,27800984
41772.134504,29073664
41772.134550,30339304
41772.134596,31344048
41772.134643,31380776
41772.134689,32524984
41772.134735,33486384
41772.134781,34478376
41772.134828,34478376
41772.134874,36336632
41772.134920,37296336
41772.134967,37336072
41772.135013,38308736
41772.135059,39268408
41772.135105,39268408
41772.135152,40313200
41772.135198,41284864
41772.135244,42854800
41772.135291,42854800
41772.135337,44410808
41772.135383,114204808
41772.135430,115166296
41772.135476,116127768
41772.135522,170687368
41772.135569,181096952
41772.135615,182464248
41772.135661,197497176
41772.135707,198469720
41772.135754,198509152
41772.135800,204799208
41772.135846,211058368
41772.135893,212318104
41772.135939,212767720
41772.135985,213727488
41772.136031,214723512
41772.136078,214896696
41772.136124,226060776
41772.136170,233015976
41772.136217,233027832
41772.136263,233987776
41772.136309,234406016
41772.136355,235450840
41772.136402,236422496
41772.136448,236422496
41772.136494,237382304
41772.136541,238427800
41772.136587,239878688
41772.136633,239998904
41772.136680,240958952
41772.136726,241968048
41772.136772,242138200
41772.136818,243098384
41772.136865,244058176
41772.136911,245031952
41772.136957,246449120
41772.137004,247878232
41772.137050,248837992
41772.137096,248849848
41772.137143,249810536
41772.137189,250770216
41772.137235,250782072
41772.137281,252042032
41772.137328,253003392
41772.137374,253768216
41772.137420,256907888
41772.137467,258290672
41772.137513,259051288
41772.137559,259556800
41772.137605,260326792
41772.137652,261265776
41772.137698,261951208
41772.137744,262761248
41772.137791,263721184
41772.137837,263721184
41772.137883,264765960
41772.137930,265538424
41772.137976,266748112
41772.138022,268214256
41772.138068,268526392
41772.138115,269522784
41772.138161,270608016
41772.138207,270608016
41772.138254,272470816
41772.138300,273442408
41772.138346,274687584
41772.138393,275297128
41772.138439,276068144
41772.138485,276573568
41772.138531,277371472
41772.138578,277878424
41772.138624,278850008
41772.138670,279930328
41772.138717,280183072
41772.138763,282034064
41772.138809,283043160
41772.138855,352499568
41772.138902,354471320
41772.138948,354522912
41772.138994,355482640
41772.139041,366577016
41772.139087,368042616
41772.139133,421948048
41772.139180,422454040
41772.139226,423465064
41772.139272,442665544
41772.139318,443637080
41772.139365,450132496
41772.139411,450132496
41772.139457,27643560
41772.139504,27942304
41772.139550,29103200
41772.139596,30131632
41772.139643,40686456
41772.139689,46893584
41772.139735,48041672
41772.139781,48870008
41772.139828,49745080
41772.139874,50271088
41772.139920,51071888
41772.139967,51599824
41772.140013,52626680
41772.140059,53118392
41772.140105,53644032
41772.140152,54900432
41772.140198,55793896
41772.140245,56386224
41772.140291,57175544
41772.140337,57768816
41772.140383,58665064
41772.140430,60649352
41772.140476,61176472
41772.140522,62280256
41772.140568,62543544
41772.140615,62806464
41772.140661,63636704
41772.140707,64425520
41772.140754,65096560
41772.140800,65896024
41772.140846,66421600
41772.140893,67707952
41772.140939,69338312
41772.140985,69367896
41772.141031,70461416
41772.141078,71488272
41772.141124,71711280
41772.141170,72738192
41772.141217,73765104
41772.141263,74063240
41772.141309,75090168
41772.141355,76117136
41772.141402,76916848
41772.141448,77470952
41772.141494,78497848
41772.141541,79538408
41772.141587,80416584
41772.141633,82036784
41772.141680,82115296
41772.141726,83142152
41772.141772,84235624
41772.141818,84666472
41772.141865,85997496
41772.141911,86523944
41772.141957,87561808
41772.142004,88097752
41772.142050,88886688
41772.142096,89412384
41772.142143,90388384
41772.142189,91177856
41772.142235,91703760
41772.142281,92535368
41772.142328,162556048
41772.142374,164372640
41772.142420,165410056
41772.142467,165703240
41772.142513,168516736
41772.142559,178327816
41772.142605,178600864
41772.142652,180228728
41772.142698,181255696
41772.142745,181968128
41772.142791,241004008
41772.142837,247075920
41772.142883,248113080
41772.142930,262248432
41772.142976,263064904
41772.143022,263948768
41772.143068,263978600
41772.143115,265269544
41772.143161,276285936
41772.143207,283105672
41772.143254,283962592
41772.143300,284507568
41772.143346,285481360
41772.143393,286308096
41772.143439,286834584
41772.143485,287438680
41772.143531,288616888
41772.143578,288683576
41772.143624,289984544
41772.143670,290044208
41772.143717,292276488
41772.143763,292286744
41772.143809,293576456
41772.143855,294168840
41772.143902,295352848
41772.143948,295382432
41772.143994,296170936
41772.144041,296697064
41772.144087,298134720
41772.144133,298661304
41772.144180,299754800
41772.144226,300962496
41772.144272,301518064
41772.144319,302307416
41772.144365,302871032
41772.144411,304435632
41772.144457,304435632
41772.144504,305735592
41772.144550,306358032
41772.144596,307066256
41772.144643,307865960
41772.144689,308892816
41772.144735,308892816
41772.144781,310065080
41772.144828,311132040
41772.144874,311988344
41772.144920,312766752
41772.144967,313565576
41772.145013,314355456
41772.145059,314385304
41772.145106,315703560
41772.145152,316760112
41772.145198,317550392
41772.145244,318086776
41772.145291,318458400
41772.145337,319485576
41772.145383,320523440
41772.145430,320553272
41772.145476,322241536
41772.145522,323268520
41772.145568,323345440
41772.145615,324372296
41772.145661,325399936
41772.145707,325410192
41772.145754,328385592
41772.145800,399026752
41772.145846,400409928
41772.145893,401436784
41772.145939,402727568
41772.145985,403095400
41772.146032,414395080
41772.146078,414920784
41772.146124,415957968
41772.146170,416140496
41772.146217,417430896
41772.146263,418105032
41772.146309,424838064
41772.146356,431069096
41772.146402,52205304
41772.146448,53850040
41772.146495,56578464
41772.146541,71406160
41772.146587,72747576
41772.146633,73238656
41772.146680,84349800
41772.146726,89921424
41772.146772,90953392
41772.146819,91493976
41772.146865,92301536
41772.146911,93551544
41772.146957,94337648
41772.147004,95092344
41772.147050,95633176
41772.147096,96775904
41772.147143,97577104
41772.147189,98180312
41772.147235,99483928
41772.147282,99739488
41772.147328,100863384
41772.147374,101935424
41772.147420,102682128
41772.147467,103419120
41772.147513,103910088
41772.147559,104656672
41772.147606,105724320
41772.147652,106485344
41772.147698,107469912
41772.147745,108207248
41772.147791,108944728
41772.147837,109708808
41772.147883,110358224
41772.147930,111095592
41772.147976,112894992
41772.148022,112905064
41772.148069,114121696
41772.148115,114207168
41772.148161,115279992
41772.148207,116342784
41772.148254,116588760
41772.148300,117657280
41772.148346,118418968
41772.148393,120323536
41772.148439,120333576
41772.148485,121703704
41772.148532,122227104
41772.148578,123035208
41772.148624,123704304
41772.148670,124903696
41772.148717,124913736
41772.148763,126072280
41772.148809,127689056
41772.148856,127726104
41772.148902,129044512
41772.148948,129044512
41772.148995,130502120
41772.149041,131575960
41772.149087,132627544
41772.149133,133118800
41772.149180,133927888
41772.149226,133955304
41772.149272,193438864
41772.149319,204736008
41772.149365,206469064
41772.149411,207532712
41772.149458,207788336
41772.149504,218770216
41772.149550,219262160
41772.149597,220034392
41772.149643,220771800
41772.149689,221939936
41772.149735,223588320
41772.149782,229652032
41772.149828,236417224
41772.149874,236488344
41772.149921,238073768
41772.149967,238196736
41772.150013,239667032
41772.150060,294555968
41772.150106,295598912
41772.150152,297152816
41772.150198,325641936
41772.150245,325641936
41772.150291,326729288
41772.150337,327803160
41772.150384,327803160
41772.150430,329481136
41772.150476,330734440
41772.150522,330795472
41772.150569,331558680
41772.150615,332579224
41772.150661,333131336
41772.150708,333929128
41772.150754,335526488
41772.150800,336287576
41772.150847,336993664
41772.150893,337802856
41772.150939,338294688
41772.150986,339031328
41772.151032,339792256
41772.151078,340539608
41772.151124,342202608
41772.151171,342480832
41772.151217,343799248
41772.151263,344888064
41772.151310,345654184
41772.151356,346464144
41772.151402,347017992
41772.151449,348304248
41772.151495,348845016
41772.151541,350353152
41772.151587,351212432
41772.151634,351726400
41772.151680,352789304
41772.151726,353034824
41772.151772,353561128
41772.151819,354577016
41772.151865,356029904
41772.151912,357593872
41772.151958,357593872
41772.152004,358710152
41772.152050,359834984
41772.152097,359845056
41772.152143,360968872
41772.152189,361531848
41772.152235,362850296
41772.152282,363998648
41772.152328,364735224
41772.152374,365236560
41772.152421,365974480
41772.152467,366957544
41772.152513,368097296
41772.152560,368976288
41772.152606,369714080
41772.152652,370460800
41772.152699,372469968
41772.152745,432134936
41772.152791,442941768
41772.152837,444004840
41772.152884,444795064
41772.152930,446012392
41772.152976,28648008
41772.153023,29339840
41772.153069,30320808
41772.153115,31311704
41772.153162,31974744
41772.153208,32945248
41772.153254,34199216
41772.153300,40600168
41772.153347,46243112
41772.153393,46945752
41772.153439,47793944
41772.153486,48511328
41772.153532,49183216
41772.153578,51561424
41772.153625,52246480
41772.153671,106817408
41772.153717,122252816
41772.153763,123479496
41772.153810,124461464
41772.153856,137537200
41772.153902,138614496
41772.153949,140021248
41772.153995,140085664
41772.154041,141087384
41772.154087,142097216
41772.154134,142161640
41772.154180,143861984
41772.154226,143861984
41772.154273,146249136
41772.154319,147376424
41772.154365,147431040
41772.154412,148542192
41772.154458,149544184
41772.154504,150206960
41772.154550,150879584
41772.154597,151542304
41772.154643,153067368
41772.154689,153761392
41772.154736,154742480
41772.154782,154767208
41772.154828,155814336
41772.154875,156871480
41772.154921,156871480
41772.154967,157543984
41772.155013,158537144
41772.155060,159199904
41772.155106,160003992
41772.155152,160667208
41772.155199,161329944
41772.155245,162002456
41772.155291,162685952
41772.155337,164724184
41772.155384,164733976
41772.155430,165716512
41772.155476,166415040
41772.155523,167164568
41772.155569,167882040
41772.155615,168546336
41772.155662,169219408
41772.155708,170812936
41772.155754,170812936
41772.155800,171594776
41772.155847,172258272
41772.155893,173239360
41772.155939,174251000
41772.155986,174251000
41772.156032,175807512
41772.156078,176798264
41772.156125,176819024
41772.156171,177827712
41772.156217,238260064
41772.156263,249605952
41772.156310,249605952
41772.156356,250608528
41772.156402,252120184
41772.156449,252947576
41772.156495,263723736
41772.156541,265080568
41772.156587,265135216
41772.156634,265798240
41772.156680,266470768
41772.156726,267558112
41772.156773,275444672
41772.156819,281389248
41772.156865,281416160
41772.156912,282244880
41772.156958,282992808
41772.157004,283973768
41772.157050,284691336
41772.157097,286355928
41772.157143,287336912
41772.157189,288393808
41772.157236,303622816
41772.157282,304603776
41772.157328,358124512
41772.157375,359064040
41772.157421,360437960
41772.157467,374908952
41772.157513,374973384
41772.157560,376033592
41772.157606,377089952
41772.157652,378136120
41772.157699,378136120
41772.157745,379117864
41772.157791,380424632
41772.157837,380843736
41772.157884,381879408
41772.157930,383269592
41772.157976,383269592
41772.158023,384671208
41772.158069,384681000
41772.158115,385588464
41772.158162,386569424
41772.158208,388299400
41772.158254,388336536
41772.158300,389372096
41772.158347,390362960
41772.158393,390362960
41772.158439,391364792
41772.158486,392713112
41772.158532,393559392
41772.158578,394276864
41772.158625,395024856
41772.158671,395687616
41772.158717,396350496
41772.158763,397023008
41772.158810,397719440
41772.158856,398826400
41772.158902,399554296
41772.158949,400241744
41772.158995,400959936
41772.159041,401708648
41772.159087,402371496
41772.159134,403034240
41772.159180,404235016
41772.159226,405056232
41772.159273,406776120
41772.159319,406831552
41772.159365,407822376
41772.159412,408803336
41772.159458,408824096
41772.159504,410206888
41772.159550,411361256
41772.159597,411562352
41772.159643,412268400
41772.159689,45024224
41772.159736,55410400
41772.159782,56269352
41772.159828,58085000
41772.159875,59348248
41772.159921,60305712
41772.159967,70692952
41772.160013,71563272
41772.160060,71581584
41772.160106,72402496
41772.160152,73213928
41772.160199,74139616
41772.160245,75163024
41772.160291,82475560
41772.160337,87284928
41772.160384,89262336
41772.160430,90275392
41772.160476,90328872
41772.160523,91333224
41772.160569,92514896
41772.160615,93884784
41772.160662,94761584
41772.160708,94761584
41772.160754,110730352
41772.160800,111570456
41772.160847,112381616
41772.160893,113493544
41772.160939,167737440
41772.160986,169069920
41772.161032,169344096
41772.161078,171321864
41772.161125,185208768
41772.161171,185227080
41772.161217,186101360
41772.161263,186912824
41772.161310,187723984
41772.161356,188981544
41772.161402,189035024
41772.161449,190083560
41772.161495,191087912
41772.161541,191106224
41772.161587,192591504
41772.161634,193465840
41772.161680,194423696
41772.161726,196276136
41772.161773,196392912
41772.161819,197257672
41772.161865,198068856
41772.161912,198907992
41772.161958,200104536
41772.162004,200915768
41772.162050,201408992
41772.162097,202226008
41772.162143,203090960
41772.162189,203911760
41772.162236,204741232
41772.162282,205791592
41772.162328,205801216
41772.162375,207043944
41772.162421,207958768
41772.162467,208886672
41772.162513,209751408
41772.162560,210562888
41772.162606,210590824
41772.162652,211640848
41772.162699,212452024
41772.162745,213420552
41772.162791,214433328
41772.162837,214488440
41772.162884,215493536
41772.162930,216488544
41772.162976,216653192
41772.163023,217657776
41772.163069,218652504
41772.163115,219157120
41772.163162,278964536
41772.163208,290026200
41772.163254,291020880
41772.163300,292025264
41772.163347,292302280
41772.163393,293113440
41772.163439,304931664
41772.163486,305802272
41772.163532,306631632
41772.163578,307452784
41772.163625,307452784
41772.163671,308620144
41772.163717,309459296
41772.163763,315939248
41772.163810,322296264
41772.163856,324272368
41772.163902,324290456
41772.163949,325101728
41772.163995,325923296
41772.164041,326788096
41772.164087,327617624
41772.164134,328879112
41772.164180,328879112
41772.164226,329690320
41772.164273,346041432
41772.164319,346852960
41772.164365,347994320
41772.164412,349052120
41772.164458,349070432
41772.164504,350500184
41772.164550,351613432
41772.164597,404930616
41772.164643,406754880
41772.164689,407815088
41772.164736,409165648
41772.164782,422140352
41772.164828,423216656
41772.164875,424632512
41772.164921,424685992
41772.164967,425743912
41772.165013,426756712
41772.165060,426948632
41772.165106,427952944
41772.165152,428947720
41772.165199,429534088
41772.165245,430645632
41772.165291,431694664
41772.165337,431694664
41772.165384,432717112
41772.165430,433892688
41772.165476,433892688
41772.165523,434897144
41772.165569,436328312
41772.165615,436328312
41772.165662,438198696
41772.165708,439028072
41772.165754,440096040
41772.165800,440916928
41772.165847,441728216
41772.165893,442639736
41772.165939,443094840
41772.165986,443960256
41772.166032,444771544
41772.166078,445611200
41772.166125,446605880
41772.166171,447417040
41772.166217,447481520
41772.166263,448696152
41772.166310,449507408
41772.166356,450382576
41772.166402,451193736
41772.166449,451717064
41772.166495,24709704
41772.166541,25691224
41772.166587,26730328
41772.166634,86724104
41772.166680,97055136
41772.166726,97112600
41772.166773,98137904
41772.166819,99493640
41772.166865,99510440
41772.166912,110960360
41772.166958,112379352
41772.167004,113349176
41772.167050,114402064
41772.167097,115355048
41772.167143,116147704
41772.167189,117127112
41772.167236,117127112
41772.167282,123729448
41772.167328,131239288
41772.167375,132246680
41772.167421,132246680
41772.167467,133209928
41772.167513,134326312
41772.167560,134326312
41772.167606,135342888
41772.167652,136512600
41772.167699,137535880
41772.167745,142570176
41772.167791,154046512
41772.167837,155189664
41772.167884,156152912
41772.167930,156152912
41772.167976,157187544
41772.168023,158673160
41772.168069,159680416
41772.168115,159680416
41772.168162,160642936
41772.168208,162746216
41772.168254,216268800
41772.168300,217284856
41772.168347,218593904
41772.168393,218808896
41772.168439,232861712
41772.168486,233897520
41772.168532,235160408
41772.168578,235169992
41772.168625,236151536
41772.168671,237180064
41772.168717,237443696
41772.168763,238479408
41772.168810,239460904
41772.168856,239487288
41772.168902,240746400
41772.168949,241781368
41772.168995,241790952
41772.169041,243743016
41772.169087,245155688
41772.169134,245165272
41772.169180,246188448
41772.169226,247573272
41772.169273,247582856
41772.169319,248565128
41772.169365,249647408
41772.169412,250830120
41772.169458,250938744
41772.169504,251920288
41772.169550,252929176
41772.169597,253077024
41772.169643,254058608
41772.169689,255066544
41772.169736,255121680
41772.169782,256888768
41772.169828,257879848
41772.169875,257950528
41772.169921,259078920
41772.169967,260070000
41772.170013,261051512
41772.170060,261107256
41772.170106,320485664
41772.170152,332090864
41772.170199,332117248
41772.170245,333099592
41772.170291,334485912
41772.170337,334495496
41772.170384,335547344
41772.170430,346953760
41772.170476,348473624
41772.170523,349428112
41772.170569,349444912
41772.170615,350807824
41772.170662,351814216
41772.170708,352784952
41772.170754,358984656
41772.170800,366110144
41772.170847,366310240
41772.170893,367318120
41772.170939,368353104
41772.170986,369518400
41772.171032,369544784
41772.171078,370526504
41772.171125,371538072
41772.171171,372500696
41772.171217,372665192
41772.171263,373783832
41772.171310,389916608
41772.171356,390898328
41772.171402,391868312
41772.171449,391907192
41772.171495,393052032
41772.171541,394636336
41772.171587,394645920
41772.171634,395627432
41772.171680,396904992
41772.171726,396931376
41772.171773,397912864
41772.171819,398953952
41772.171865,398963536
41772.171912,31980560
41772.171958,32860120
41772.172004,34987368
41772.172050,49275288
41772.172097,50154816
41772.172143,50183144
41772.172189,51282800
41772.172236,51776968
41772.172282,52776960
41772.172328,53765640
41772.172375,55360776
41772.172421,56249320
41772.172467,57237704
41772.172513,58241672
41772.172560,58250592
41772.172606,59676424
41772.172652,60679528
41772.172699,62055704
41772.172745,62055704
41772.172791,63058952
41772.172837,64085784
41772.172884,64138456
41772.172930,65286488
41772.172976,66600688
41772.173023,66600688
41772.173069,67883464
41772.173115,68777880
41772.173162,69766256
41772.173208,70657912
41772.173254,71552336
41772.173300,73309760
41772.173347,73318680
41772.173393,74373576
41772.173439,75262160
41772.173486,75262160
41772.173532,76294712
41772.173578,136023680
41772.173625,147848632
41772.173671,147999072
41772.173717,149011336
41772.173763,150403312
41772.173810,150453048
41772.173856,151464944
41772.173902,162773976
41772.173949,162773976
41772.173995,164075264
41772.174041,165064472
41772.174087,165225184
41772.174134,166278168
41772.174180,167266584
41772.174226,167305256
41772.174273,174115536
41772.174319,180905768
41772.174365,181480584
41772.174412,182375744
41772.174458,183708376
41772.174504,184597840
41772.174550,184597840
41772.174597,185553352
41772.174643,186433392
41772.174689,187312960
41772.174736,188583728
41772.174782,195106960
41772.174828,206570576
41772.174875,207474024
41772.174921,208379736
41772.174967,209313288
41772.175013,209436344
41772.175060,210493392
41772.175106,211382856
41772.175152,212479568
41772.175199,213359888
41772.175245,213368808
41772.175291,214302184
41772.175337,215196352
41772.175384,216085304
41772.175430,216489768
41772.175476,217611928
41772.175523,244586640
41772.175569,272849816
41772.175615,274137232
41772.175662,274146152
41772.175708,288399304
41772.175754,289302680
41772.175800,290541880
41772.175847,291682784
41772.175893,292680840
41772.175939,292695456
41772.175986,292745904
41772.176032,294622776
41772.176078,295517288
41772.176125,297246888
41772.176171,297417776
41772.176217,298362472
41772.176263,300429600
41772.176310,301445560
41772.176356,302502136
41772.176402,302610720
41772.176449,303853056
41772.176495,304732008
41772.176541,305499536
41772.176587,306005040
41772.176634,306993528
41772.176680,307321136
41772.176726,308309576
41772.176773,309298064
41772.176824,310713392
41772.176865,311441352
41772.176912,312488504
41772.176958,312756048
41772.177004,313289784
41772.177050,323464584
41772.177097,387065248
41772.177143,387823616
41772.177189,389205656
41772.177236,389903416
41772.177282,389953152
41772.177328,390950456
41772.177375,402531384
41772.177421,403528680
41772.177467,403528680
41772.177513,404550648
41772.177560,406168712
41772.177606,406168712
41772.177652,407410864
41772.177699,408452328
41772.177745,408455088
41772.177791,420533552
41772.177837,422051184
41772.177884,422986992
41772.177930,423947344
41772.177976,424729432
41772.178023,425487512
41772.178069,425547552
41772.178115,426550920
41772.178162,427539392
41772.178208,427548312
41772.178254,429197488
41772.178300,435340064
41772.178347,446052976
41772.178393,447071792
41772.178439,447089456
41772.178486,448541528
41772.178532,449529912
41772.178578,449553448
41772.178625,451382952
41772.178671,451938256
41772.178717,452468272
41772.178763,453228600
41772.178810,454037952
41772.178856,34579000
41772.178902,40313408
41772.178949,41423552
41772.178995,42261344
41772.179041,42859896
41772.179087,42888104
41772.179134,43984632
41772.179180,45239952
41772.179226,45558864
41772.179273,46653360
41772.179319,48171656
41772.179365,48967688
41772.179412,49507824
41772.179458,50055928
41772.179504,50852000
41772.179550,50861224
41772.179597,51946440
41772.179643,52248848
41772.179689,53344072
41772.179736,54480888
41772.179782,55058832
41772.179828,55865400
41772.179875,56550536
41772.179921,57422232
41772.179967,58219152
41772.180013,59497744
41772.180060,60318960
41772.180106,60849600
41772.180152,61648568
41772.180199,62188472
41772.180245,62999584
41772.180291,63531040
41772.180337,64755128
41772.180384,65856192
41772.180430,66705168
41772.180476,67272864
41772.180523,68085968
41772.180569,69327400
41772.180615,69388136
41772.180662,70488576
41772.180708,71219656
41772.180754,72024928
41772.180800,72024928
41772.180847,73126152
41772.180893,74222824
41772.180939,74222824
41772.180986,75332392
41772.181032,76835824
41772.181078,77037456
41772.181125,78466360
41772.181171,78496304
41772.181217,80379624
41772.181263,81089016
41772.181310,81672760
41772.181356,82468880
41772.181402,83996112
41772.181449,84808928
41772.181495,85605152
41772.181541,86145816
41772.181587,86960016
41772.181634,87490928
41772.181680,88296384
41772.181726,88948784
41772.181773,90414232
41772.181819,91007984
41772.181865,91566184
41772.181912,92379752
41772.181958,93076760
41772.182004,93926264
41772.182050,94746552
41772.182097,95554696
41772.182143,96351704
41772.182189,96906840
41772.182236,97702848
41772.182282,98235864
41772.182328,99056200
41772.182375,99587112
41772.182421,100558872
41772.182467,101625304
41772.182513,102489128
41772.182560,103315088
41772.182606,103855184
41772.182652,104821728
41772.182699,105404640
41772.182745,106209872
41772.182791,107502784
41772.182837,109562600
41772.182884,109571824
41772.182930,110672344
41772.182976,111205352
41772.183023,112013056
41772.183069,112809120
41772.183115,113539088
41772.183162,114506384
41772.183208,115090024
41772.183254,115672536
41772.183300,116205384
