Time,CPU Usage
41772.131576,6.1
41772.131622,8.6
41772.131668,10.4
41772.131715,6.7
41772.131761,4.8
41772.131807,5.2
41772.131854,4.6
41772.131900,5.2
41772.131946,6.1
41772.131992,8.8
41772.132039,11.1
41772.132085,10.0
41772.132131,4.2
41772.132178,6.4
41772.132224,6.5
41772.132270,6.5
41772.132316,6.8
41772.132363,5.9
41772.132409,10.0
41772.132456,11.2
41772.132501,7.7
41772.132548,4.7
41772.132594,5.6
41772.132640,8.4
41772.132687,11.5
41772.132733,5.8
41772.132779,11.4
41772.132826,3.9
41772.132872,14.5
41772.132918,7.7
41772.132964,6.5
41772.133011,5.7
41772.133057,4.7
41772.133103,5.6
41772.133150,9.7
41772.133196,4.6
41772.133242,5.2
41772.133289,8.4
41772.133335,7.2
41772.133381,5.8
41772.133427,5.2
41772.133474,10.2
41772.133520,9.5
41772.133566,6.3
41772.133613,6.8
41772.133659,7.4
41772.133705,9.8
41772.133751,5.8
41772.133798,5.0
41772.133844,5.5
41772.133891,8.6
41772.133937,4.7
41772.133983,5.4
41772.134029,9.2
41772.134076,6.5
41772.134122,7.9
41772.134168,6.2
41772.134214,5.3
41772.134261,11.4
41772.134307,6.9
41772.134353,5.4
41772.134400,5.4
41772.134446,5.1
41772.134492,5.9
41772.134539,7.2
41772.134585,6.5
41772.134631,13.5
41772.134678,5.2
41772.134724,6.1
41772.134770,5.4
41772.134816,4.9
41772.134863,6.4
41772.134909,4.7
41772.134955,8.6
41772.135002,15.8
41772.135048,6.6
41772.135094,5.4
41772.135141,4.7
41772.135187,5.0
41772.135233,9.4
41772.135279,4.4
41772.135326,5.6
41772.135372,12.0
41772.135418,8.4
41772.135464,5.3
41772.135511,5.1
41772.135557,6.0
41772.135603,5.5
41772.135650,6.3
41772.135696,6.8
41772.135742,12.2
41772.135789,13.3
41772.135835,7.2
41772.135881,5.5
41772.135929,5.5
41772.135974,4.6
41772.136020,5.0
41772.136066,5.8
41772.136113,10.9
41772.136159,8.1
41772.136205,18.2
41772.136251,7.8
41772.136298,5.7
41772.136344,6.0
41772.136390,6.2
41772.136437,6.6
41772.136483,9.5
41772.136529,5.2
41772.136576,4.8
41772.136622,9.3
41772.136668,10.4
41772.136715,4.9
41772.136761,5.1
41772.136807,8.1
41772.136854,8.5
41772.136900,4.9
41772.136946,5.6
41772.136992,7.2
41772.137039,7.5
41772.137085,8.4
41772.137131,7.0
41772.137178,7.8
41772.137224,7.0
41772.137270,8.3
41772.137317,4.7
41772.137363,4.7
41772.137409,5.6
41772.137456,9.5
41772.137502,6.9
41772.137548,8.8
41772.137594,6.0
41772.137641,5.5
41772.137687,5.4
41772.137733,6.1
41772.137779,6.7
41772.137826,6.8
41772.137872,14.3
41772.137918,10.2
41772.137965,5.2
41772.138011,4.3
41772.138057,5.5
41772.138104,3.6
41772.138150,4.9
41772.138196,6.0
41772.138243,5.5
41772.138289,12.9
41772.138335,6.5
41772.138382,5.2
41772.138428,6.5
41772.138474,6.9
41772.138521,11.0
41772.138567,5.5
41772.138613,5.3
41772.138659,10.5
41772.138706,8.7
41772.138752,5.6
41772.138798,4.9
41772.138845,5.3
41772.138891,6.4
41772.138937,5.1
41772.138983,4.9
41772.139030,9.9
41772.139076,6.6
41772.139123,14.6
41772.139169,7.0
41772.139215,6.9
41772.139261,5.3
41772.139308,6.3
41772.139354,6.2
41772.139400,9.4
41772.139446,5.9
41772.139493,6.0
41772.139539,8.4
41772.139585,6.8
41772.139632,9.3
41772.139678,8.4
41772.139724,10.7
41772.139770,9.9
41772.139817,7.4
41772.139863,6.4
41772.139909,8.1
41772.139956,13.2
41772.140002,5.4
41772.140048,5.2
41772.140095,4.6
41772.140141,10.1
41772.140187,5.4
41772.140233,5.3
41772.140280,5.8
41772.140326,6.1
41772.140372,8.7
41772.140419,5.7
41772.140465,6.2
41772.140511,10.7
41772.140558,11.0
41772.140604,7.0
41772.140650,5.9
41772.140696,4.9
41772.140743,7.3
41772.140789,8.1
41772.140835,8.1
41772.140882,7.3
41772.140928,4.8
41772.140974,5.9
41772.141021,4.5
41772.141067,4.7
41772.141113,5.3
41772.141159,6.0
41772.141206,18.7
41772.141252,8.3
41772.141298,6.1
41772.141344,5.9
41772.141391,4.9
41772.141437,4.6
41772.141483,5.1
41772.141530,4.9
41772.141576,10.9
41772.141622,8.7
41772.141668,6.4
41772.141715,5.4
41772.141761,8.7
41772.141807,5.2
41772.141854,5.4
41772.141900,6.9
41772.141946,12.3
41772.141993,7.5
41772.142039,9.9
41772.142085,5.0
41772.142131,4.7
41772.142178,5.0
41772.142224,4.8
41772.142270,5.0
41772.142317,10.3
41772.142363,9.6
41772.142409,7.7
41772.142456,7.3
41772.142502,5.9
41772.142548,5.6
41772.142594,6.3
41772.142641,6.6
41772.142687,11.5
41772.142733,5.7
41772.142780,6.0
41772.142826,5.0
41772.142872,13.7
41772.142918,5.1
41772.142965,4.9
41772.143011,6.0
41772.143058,10.1
41772.143104,5.4
41772.143150,4.3
41772.143196,10.2
41772.143243,14.1
41772.143289,11.0
41772.143335,6.9
41772.143381,7.1
41772.143428,11.0
41772.143474,5.1
41772.143521,4.6
41772.143567,4.4
41772.143613,5.0
41772.143659,7.4
41772.143706,8.8
41772.143752,5.9
41772.143798,14.2
41772.143845,4.0
41772.143891,5.7
41772.143937,4.8
41772.143983,5.8
41772.144030,6.7
41772.144076,9.8
41772.144122,8.5
41772.144169,9.8
41772.144215,4.9
41772.144261,5.1
41772.144308,5.3
41772.144354,4.6
41772.144400,6.0
41772.144446,9.0
41772.144493,9.7
41772.144539,10.4
41772.144585,5.4
41772.144631,4.7
41772.144678,6.6
41772.144724,6.2
41772.144770,7.5
41772.144817,5.2
41772.144863,5.0
41772.144909,13.4
41772.144956,9.4
41772.145002,5.0
41772.145048,5.1
41772.145094,5.6
41772.145141,6.3
41772.145187,5.6
41772.145233,6.4
41772.145280,9.1
41772.145326,9.2
41772.145372,7.3
41772.145419,6.6
41772.145465,7.2
41772.145511,5.3
41772.145558,4.7
41772.145604,10.2
41772.145651,7.5
41772.145696,5.4
41772.145743,9.1
41772.145789,5.4
41772.145835,5.7
41772.145882,5.5
41772.145928,5.1
41772.145974,8.1
41772.146021,8.1
41772.146067,7.0
41772.146113,8.8
41772.146159,14.7
41772.146206,5.3
41772.146252,5.2
41772.146298,5.9
41772.146344,8.8
41772.146391,6.5
41772.146437,5.3
41772.146483,5.7
41772.146530,8.4
41772.146576,7.4
41772.146622,5.0
41772.146669,4.5
41772.146716,21.6
41772.146761,10.5
41772.146808,6.5
41772.146854,7.3
41772.146900,5.7
41772.146946,8.4
41772.146993,6.8
41772.147039,8.9
41772.147085,9.1
41772.147132,5.1
41772.147178,5.0
41772.147224,6.3
41772.147271,5.3
41772.147317,4.4
41772.147363,8.8
41772.147409,6.8
41772.147456,11.6
41772.147502,6.3
41772.147548,6.6
41772.147594,6.6
41772.147641,8.1
41772.147687,5.2
41772.147733,5.0
41772.147780,8.7
41772.147826,11.1
41772.147872,5.4
41772.147919,6.0
41772.147965,5.0
41772.148011,5.2
41772.148058,5.4
41772.148104,5.3
41772.148150,6.7
41772.148196,15.8
41772.148243,10.6
41772.148289,6.8
41772.148335,4.6
41772.148382,4.8
41772.148428,4.8
41772.148474,4.9
41772.148521,5.2
41772.148567,10.8
41772.148613,10.0
41772.148659,6.3
41772.148706,4.8
41772.148752,4.9
41772.148798,5.5
41772.148845,6.2
41772.148891,10.3
41772.148937,12.0
41772.148983,7.0
41772.149030,8.5
41772.149076,5.0
41772.149122,4.6
41772.149168,3.5
41772.149215,4.6
41772.149261,7.1
41772.149307,9.2
41772.149354,5.1
41772.149400,6.7
41772.149446,7.5
41772.149493,9.5
41772.149539,6.7
41772.149585,6.5
41772.149631,9.4
41772.149678,7.6
41772.149724,5.4
41772.149771,4.7
41772.149817,7.1
41772.149863,9.4
41772.149909,5.2
41772.149956,5.2
41772.150002,11.8
41772.150048,8.2
41772.150094,5.5
41772.150141,5.5
41772.150187,5.3
41772.150233,16.2
41772.150280,11.8
41772.150326,10.5
41772.150372,9.5
41772.150418,6.3
41772.150465,5.1
41772.150511,5.2
41772.150557,4.6
41772.150604,5.2
41772.150650,6.6
41772.150696,9.3
41772.150743,7.9
41772.150789,7.1
41772.150835,5.1
41772.150882,5.3
41772.150928,6.7
41772.150974,10.0
41772.151020,6.9
41772.151067,7.4
41772.151113,11.7
41772.151159,5.4
41772.151206,4.7
41772.151252,4.5
41772.151298,4.4
41772.151345,5.6
41772.151391,5.9
41772.151437,5.0
41772.151483,12.6
41772.151530,11.8
41772.151576,5.5
41772.151622,6.7
41772.151668,6.9
41772.151715,6.4
41772.151761,5.2
41772.151808,5.3
41772.151854,9.6
41772.151900,8.4
41772.151946,7.2
41772.151993,4.6
41772.152039,5.4
41772.152085,5.8
41772.152132,4.9
41772.152178,5.4
41772.152224,14.3
41772.152270,4.9
41772.152317,10.9
41772.152363,7.4
41772.152409,6.8
41772.152456,5.5
41772.152502,5.2
41772.152548,4.9
41772.152595,10.3
41772.152641,4.6
41772.152687,5.3
41772.152733,13.3
41772.152780,6.8
41772.152826,5.2
41772.152872,5.4
41772.152919,5.3
41772.152965,9.3
41772.153011,7.7
41772.153058,6.7
41772.153104,7.1
41772.153150,10.1
41772.153196,5.4
41772.153243,5.1
41772.153289,5.4
41772.153335,14.3
41772.153382,4.4
41772.153428,5.2
41772.153474,6.1
41772.153521,5.2
41772.153567,9.1
41772.153613,5.2
41772.153660,4.9
41772.153706,11.9
41772.153752,20.3
41772.153800,6.8
41772.153845,5.8
41772.153891,4.5
41772.153937,6.3
41772.153983,8.4
41772.154030,4.9
41772.154076,9.6
41772.154122,5.6
41772.154169,6.0
41772.154215,4.9
41772.154261,8.9
41772.154308,5.4
41772.154354,6.9
41772.154400,10.1
41772.154446,12.2
41772.154493,6.8
41772.154539,5.9
41772.154585,5.1
41772.154632,5.2
41772.154678,4.9
41772.154724,5.1
41772.154771,6.6
41772.154817,15.7
41772.154863,6.9
41772.154909,4.8
41772.154956,4.5
41772.155002,5.9
41772.155048,5.5
41772.155095,5.5
41772.155141,7.6
41772.155187,9.6
41772.155233,6.3
41772.155280,6.8
41772.155326,5.9
41772.155372,4.7
41772.155419,5.5
41772.155465,8.9
41772.155511,7.2
41772.155558,8.5
41772.155604,4.8
41772.155650,3.9
41772.155696,9.0
41772.155743,7.5
41772.155789,6.8
41772.155835,6.7
41772.155882,11.0
41772.155928,6.5
41772.155974,4.9
41772.156021,4.7
41772.156067,9.6
41772.156113,7.3
41772.156159,7.9
41772.156206,5.4
41772.156252,10.7
41772.156298,4.8
41772.156345,4.3
41772.156391,6.0
41772.156437,4.5
41772.156483,6.8
41772.156530,10.7
41772.156576,8.7
41772.156622,13.1
41772.156669,5.9
41772.156715,4.4
41772.156761,6.3
41772.156808,6.2
41772.156854,5.9
41772.156900,5.1
41772.156946,10.6
41772.156993,9.3
41772.157039,4.6
41772.157085,5.9
41772.157132,5.3
41772.157178,10.3
41772.157224,7.1
41772.157271,16.0
41772.157317,5.9
41772.157363,12.8
41772.157409,5.5
41772.157456,5.1
41772.157502,4.7
41772.157548,7.6
41772.157595,5.8
41772.157641,6.1
41772.157687,5.4
41772.157733,10.0
41772.157780,9.3
41772.157826,5.8
41772.157872,5.9
41772.157919,7.1
41772.157965,6.6
41772.158011,5.3
41772.158058,5.0
41772.158104,9.3
41772.158150,11.4
41772.158196,7.6
41772.158243,4.9
41772.158289,5.6
41772.158335,5.8
41772.158382,4.9
41772.158428,5.1
41772.158474,9.8
41772.158521,5.8
41772.158567,8.4
41772.158613,9.6
41772.158659,6.6
41772.158706,9.8
41772.158752,5.4
41772.158798,4.9
41772.158845,9.7
41772.158891,5.1
41772.158937,4.9
41772.158983,8.7
41772.159030,7.8
41772.159076,5.4
41772.159122,4.9
41772.159169,5.1
41772.159215,9.8
41772.159261,7.1
41772.159308,6.6
41772.159354,10.7
41772.159400,9.4
41772.159446,6.4
41772.159493,5.3
41772.159539,4.4
41772.159586,9.7
41772.159632,4.5
41772.159678,5.6
41772.159725,6.7
41772.159771,5.4
41772.159817,8.6
41772.159863,6.0
41772.159910,5.3
41772.159956,16.8
41772.160002,6.7
41772.160048,7.0
41772.160095,5.8
41772.160141,5.4
41772.160187,6.0
41772.160234,9.2
41772.160280,6.9
41772.160326,10.6
41772.160373,5.4
41772.160419,5.9
41772.160465,9.0
41772.160512,4.8
41772.160558,4.5
41772.160604,8.3
41772.160650,8.8
41772.160697,11.2
41772.160743,7.6
41772.160789,18.0
41772.160836,4.8
41772.160882,5.0
41772.160928,4.9
41772.160975,5.8
41772.161021,9.3
41772.161067,9.8
41772.161113,6.1
41772.161160,4.9
41772.161206,4.5
41772.161252,4.8
41772.161299,5.0
41772.161345,6.3
41772.161391,9.4
41772.161438,16.3
41772.161484,7.9
41772.161530,4.7
41772.161576,4.9
41772.161623,4.6
41772.161669,5.9
41772.161715,4.4
41772.161761,6.8
41772.161808,9.9
41772.161854,7.3
41772.161901,7.2
41772.161947,5.6
41772.161993,4.7
41772.162039,10.9
41772.162086,6.3
41772.162132,9.6
41772.162178,8.0
41772.162224,4.8
41772.162271,7.9
41772.162317,6.8
41772.162363,4.9
41772.162410,5.2
41772.162456,5.5
41772.162502,9.7
41772.162548,5.8
41772.162595,4.8
41772.162641,9.6
41772.162687,8.4
41772.162734,9.6
41772.162780,7.1
41772.162826,6.6
41772.162873,10.4
41772.162919,5.1
41772.162965,4.9
41772.163011,4.5
41772.163058,5.1
41772.163104,8.3
41772.163150,7.4
41772.163197,6.1
41772.163243,13.6
41772.163289,4.9
41772.163335,5.5
41772.163382,4.9
41772.163428,7.6
41772.163474,6.9
41772.163521,11.2
41772.163567,6.5
41772.163613,10.2
41772.163660,4.7
41772.163706,2.7
41772.163752,5.2
41772.163798,11.2
41772.163845,6.8
41772.163891,6.9
41772.163937,9.4
41772.163984,9.5
41772.164030,5.2
41772.164076,4.8
41772.164123,6.9
41772.164169,6.9
41772.164215,6.3
41772.164261,6.1
41772.164308,19.6
41772.164354,13.6
41772.164400,4.7
41772.164447,5.0
41772.164493,5.7
41772.164539,5.3
41772.164586,6.1
41772.164632,5.1
41772.164678,4.9
41772.164724,16.9
41772.164771,7.4
41772.164817,6.5
41772.164863,7.0
41772.164910,6.3
41772.164956,5.4
41772.165002,5.0
41772.165048,4.6
41772.165095,9.7
41772.165141,7.2
41772.165187,7.6
41772.165234,5.5
41772.165280,9.1
41772.165326,5.4
41772.165373,4.4
41772.165419,6.5
41772.165465,9.1
41772.165511,6.9
41772.165558,10.4
41772.165604,8.8
41772.165650,5.3
41772.165697,4.9
41772.165743,4.6
41772.165789,6.8
41772.165836,8.0
41772.165882,7.3
41772.165928,6.4
41772.165974,8.9
41772.166021,7.2
41772.166067,4.8
41772.166113,5.4
41772.166160,7.5
41772.166206,8.5
41772.166252,7.4
41772.166298,6.5
41772.166345,5.9
41772.166391,9.2
41772.166439,9.7
41772.166484,4.5
41772.166530,9.3
41772.166576,5.1
41772.166623,6.4
41772.166669,6.1
41772.166715,4.9
41772.166761,4.9
41772.166808,10.2
41772.166854,5.6
41772.166900,11.4
41772.166947,7.9
41772.166993,6.3
41772.167039,9.3
41772.167086,4.9
41772.167132,4.1
41772.167178,4.6
41772.167224,9.2
41772.167271,11.0
41772.167317,6.3
41772.167363,6.1
41772.167410,5.1
41772.167456,5.1
41772.167502,5.0
41772.167548,5.2
41772.167595,9.5
41772.167641,18.4
41772.167687,7.0
41772.167734,5.7
41772.167780,5.8
41772.167826,14.8
41772.167873,4.6
41772.167919,5.1
41772.167965,4.9
41772.168011,17.3
41772.168058,8.0
41772.168104,4.6
41772.168150,4.4
41772.168197,5.3
41772.168243,5.3
41772.168289,6.6
41772.168336,7.0
41772.168382,12.4
41772.168428,8.4
41772.168474,11.1
41772.168521,4.6
41772.168567,4.9
41772.168613,4.9
41772.168660,4.9
41772.168706,5.9
41772.168752,11.9
41772.168798,4.6
41772.168845,7.5
41772.168891,8.5
41772.168937,5.4
41772.168984,6.4
41772.169030,6.5
41772.169076,7.4
41772.169123,14.4
41772.169169,4.7
41772.169215,4.8
41772.169261,7.2
41772.169308,7.6
41772.169354,5.1
41772.169400,5.1
41772.169447,5.7
41772.169493,10.4
41772.169539,4.8
41772.169586,5.3
41772.169632,5.4
41772.169678,8.9
41772.169724,12.6
41772.169771,7.1
41772.169817,6.1
41772.169863,9.3
41772.169910,4.7
41772.169956,4.5
41772.170002,5.1
41772.170048,5.1
41772.170095,7.4
41772.170141,10.1
41772.170187,5.4
41772.170234,9.0
41772.170280,5.8
41772.170326,5.4
41772.170373,10.2
41772.170419,6.9
41772.170465,6.9
41772.170511,8.5
41772.170558,7.5
41772.170604,9.3
41772.170650,4.7
41772.170697,4.7
41772.170743,4.9
41772.170789,6.9
41772.170836,7.7
41772.170882,5.2
41772.170928,11.2
41772.170974,12.6
41772.171021,5.2
41772.171067,6.2
41772.171113,6.7
41772.171160,6.6
41772.171206,5.8
41772.171252,4.7
41772.171298,6.4
41772.171345,23.4
41772.171391,7.6
41772.171437,4.7
41772.171484,5.5
41772.171530,5.7
41772.171576,5.4
41772.171623,4.4
41772.171669,5.6
41772.171715,10.1
41772.171761,9.2
41772.171808,13.2
41772.171854,6.9
41772.171900,6.0
41772.171947,5.3
41772.171993,4.3
41772.172039,5.6
41772.172086,9.3
41772.172132,4.5
41772.172178,8.1
41772.172224,7.9
41772.172271,5.7
41772.172317,4.8
41772.172363,5.4
41772.172410,6.6
41772.172456,11.2
41772.172502,6.3
41772.172548,6.3
41772.172595,8.9
41772.172641,6.9
41772.172687,4.7
41772.172734,4.8
41772.172780,7.5
41772.172826,7.1
41772.172873,5.4
41772.172919,5.9
41772.172965,5.1
41772.173011,6.9
41772.173058,10.6
41772.173104,5.3
41772.173150,11.0
41772.173197,7.4
41772.173243,6.8
41772.173289,6.3
41772.173336,4.5
41772.173382,4.7
41772.173428,7.9
41772.173474,7.2
41772.173521,9.7
41772.173567,5.7
41772.173613,9.9
41772.173660,6.0
41772.173706,4.6
41772.173752,5.1
41772.173798,5.3
41772.173845,10.5
41772.173891,14.0
41772.173937,7.0
41772.173984,5.6
41772.174030,5.9
41772.174076,4.8
41772.174123,4.9
41772.174169,5.0
41772.174215,5.4
41772.174261,19.3
41772.174308,9.0
41772.174354,6.3
41772.174400,4.5
41772.174447,5.2
41772.174493,5.8
41772.174539,6.4
41772.174586,6.9
41772.174632,11.7
41772.174678,14.1
41772.174724,6.1
41772.174771,4.6
41772.174817,7.5
41772.174863,13.1
41772.174910,4.7
41772.174956,5.2
41772.175002,11.7
41772.175048,9.9
41772.175095,9.1
41772.175141,6.8
41772.175187,5.3
41772.175234,5.6
41772.175280,7.5
41772.175326,6.7
41772.175373,10.5
41772.175419,5.4
41772.175465,5.6
41772.175511,7.7
41772.175558,6.2
41772.175604,4.8
41772.175650,4.7
41772.175697,9.5
41772.175743,10.0
41772.175789,5.6
41772.175836,5.2
41772.175882,5.6
41772.175928,10.0
41772.175974,6.6
41772.176021,5.6
41772.176067,5.3
41772.176113,9.8
41772.176160,4.9
41772.176206,4.5
41772.176252,5.6
41772.176298,9.0
41772.176345,9.3
41772.176391,6.8
41772.176437,4.7
41772.176484,9.7
41772.176530,5.7
41772.176576,5.3
41772.176624,7.0
41772.176669,6.7
41772.176715,9.3
41772.176761,7.9
41772.176824,16.0
41772.176854,28.6
41772.176901,29.1
41772.176947,5.3
41772.176993,5.1
41772.177039,5.6
41772.177086,6.2
41772.177132,8.0
41772.177178,10.0
41772.177224,8.6
41772.177271,5.1
41772.177317,5.9
41772.177363,6.8
41772.177410,7.4
41772.177456,9.1
41772.177502,4.8
41772.177548,11.0
41772.177595,8.0
41772.177641,1.1
41772.177687,4.0
41772.177734,5.2
41772.177781,6.2
41772.177826,6.0
41772.177873,4.9
41772.177919,9.4
41772.177965,5.7
41772.178011,12.9
41772.178058,9.6
41772.178104,6.5
41772.178150,4.7
41772.178197,5.5
41772.178243,5.6
41772.178289,9.6
41772.178336,7.3
41772.178382,11.5
41772.178428,11.6
41772.178474,8.5
41772.178521,4.9
41772.178567,4.5
41772.178613,6.3
41772.178660,9.3
41772.178706,3.2
41772.178752,1.9
41772.178798,1.6
41772.178845,5.6
41772.178891,0.1
41772.178937,0.6
41772.178984,0.1
41772.179030,5.3
41772.179076,0.1
41772.179123,0.2
41772.179169,0.9
41772.179215,5.4
41772.179261,0.1
41772.179308,0.6
41772.179354,0.3
41772.179400,8.4
41772.179447,0.1
41772.179493,0.1
41772.179539,0.1
41772.179586,5.9
41772.179632,0.4
41772.179678,0.1
41772.179724,0.6
41772.179771,4.9
41772.179817,0.1
41772.179863,0.4
41772.179910,0.1
41772.179956,5.9
41772.180002,0.7
41772.180050,0.1
41772.180095,3.7
41772.180141,0.9
41772.180187,0.1
41772.180234,0.1
41772.180280,0.1
41772.180326,4.7
41772.180373,0.6
41772.180419,0.1
41772.180465,3.8
41772.180511,0.1
41772.180558,0.1
41772.180604,0.1
41772.180650,0.2
41772.180697,5.9
41772.180744,0.1
41772.180789,0.1
41772.180836,5.4
41772.180882,0.1
41772.180928,0.1
41772.180974,0.1
41772.181021,0.1
41772.181067,5.9
41772.181113,0.1
41772.181160,0.1
41772.181206,7.1
41772.181253,0.1
41772.181298,0.1
41772.181345,0.1
41772.181391,0.9
41772.181437,7.5
41772.181484,0.1
41772.181530,0.1
41772.181576,4.6
41772.181623,0.1
41772.181669,0.1
41772.181715,0.1
41772.181761,0.6
41772.181808,4.6
41772.181854,0.1
41772.181900,2.9
41772.181946,2.8
41772.181993,0.0
41772.182039,0.1
41772.182086,0.3
41772.182132,0.9
41772.182178,4.7
41772.182224,0.1
41772.182271,5.5
41772.182317,0.1
41772.182363,0.2
