Time,CPU Usage
41772.133347,0.1
41772.133393,0.1
41772.133439,0.1
41772.133485,0.1
41772.133532,0.1
41772.133578,0.1
41772.133624,0.1
41772.133671,0.1
41772.133717,0.1
41772.133763,0.1
41772.133810,0.2
41772.133856,0.1
41772.133902,0.1
41772.133948,0.1
41772.133995,0.1
41772.134041,0.1
41772.134087,0.1
41772.134134,0.1
41772.134180,0.9
41772.134226,0.1
41772.134273,0.1
41772.134319,0.1
41772.134365,0.1
41772.134411,0.2
41772.134458,0.1
41772.134504,0.1
41772.134550,0.2
41772.134597,0.1
41772.134643,0.1
41772.134689,0.1
41772.134735,0.1
41772.134782,0.1
41772.134828,0.1
41772.134875,0.2
41772.134921,0.1
41772.134967,0.1
41772.135013,0.2
41772.135060,0.1
41772.135106,0.1
41772.135152,0.2
41772.135199,0.1
41772.135245,0.2
41772.135291,0.1
41772.135337,0.2
41772.135384,5.8
41772.135430,0.2
41772.135476,0.1
41772.135522,3.0
41772.135569,1.0
41772.135615,0.2
41772.135662,2.9
41772.135708,0.1
41772.135754,0.1
41772.135800,0.6
41772.135847,0.6
41772.135893,0.2
41772.135939,0.1
41772.135985,0.1
41772.136032,0.1
41772.136078,0.1
41772.136124,1.0
41772.136171,0.6
41772.136217,0.1
41772.136263,0.1
41772.136310,0.1
41772.136356,0.1
41772.136402,0.1
41772.136448,0.1
41772.136495,0.1
41772.136541,0.2
41772.136587,0.1
41772.136634,0.1
41772.136680,0.1
41772.136726,0.2
41772.136773,0.0
41772.136819,0.1
41772.136865,0.1
41772.136911,0.1
41772.136958,0.1
41772.137004,0.2
41772.137050,0.1
41772.137097,0.1
41772.137143,0.1
41772.137189,0.1
41772.137236,0.1
41772.137282,0.1
41772.137328,0.1
41772.137375,0.1
41772.137421,0.1
41772.137467,0.1
41772.137513,0.1
41772.137560,0.1
41772.137606,0.2
41772.137652,0.1
41772.137699,0.1
41772.137745,0.1
41772.137791,0.1
41772.137837,0.1
41772.137884,0.1
41772.137930,0.1
41772.137976,0.1
41772.138023,0.1
41772.138069,0.2
41772.138115,0.2
41772.138162,0.1
41772.138208,0.1
41772.138254,0.6
41772.138300,0.1
41772.138347,0.2
41772.138393,0.2
41772.138439,0.1
41772.138486,0.1
41772.138532,0.1
41772.138578,0.1
41772.138625,0.1
41772.138671,0.1
41772.138717,0.2
41772.138763,0.3
41772.138810,0.1
41772.138856,6.8
41772.138902,0.1
41772.138949,0.1
41772.138995,0.1
41772.139041,0.9
41772.139088,0.1
41772.139134,3.1
41772.139180,0.1
41772.139227,0.2
41772.139273,3.1
41772.139319,0.1
41772.139365,0.5
41772.139411,0.1
41772.139458,0.9
41772.139504,0.1
41772.139550,0.2
41772.139597,0.0
41772.139645,0.9
41772.139689,0.6
41772.139736,0.2
41772.139782,0.1
41772.139828,0.1
41772.139875,0.1
41772.139921,0.1
41772.139967,0.1
41772.140013,0.1
41772.140060,0.1
41772.140106,0.1
41772.140152,0.2
41772.140199,0.0
41772.140245,0.1
41772.140291,0.1
41772.140337,0.1
41772.140384,0.1
41772.140430,0.1
41772.140476,0.1
41772.140522,0.1
41772.140569,0.1
41772.140615,0.1
41772.140661,0.1
41772.140708,0.2
41772.140754,0.1
41772.140800,0.1
41772.140847,0.1
41772.140893,0.1
41772.140939,0.1
41772.140986,0.1
41772.141032,0.1
41772.141078,0.1
41772.141125,0.1
41772.141171,0.1
41772.141217,0.2
41772.141263,0.1
41772.141310,0.1
41772.141356,0.1
41772.141402,0.1
41772.141448,0.2
41772.141495,0.1
41772.141541,0.1
41772.141587,0.2
41772.141634,0.1
41772.141680,0.1
41772.141726,0.2
41772.141772,0.1
41772.141819,0.1
41772.141865,0.1
41772.141912,0.1
41772.141958,0.1
41772.142004,0.1
41772.142050,0.1
41772.142097,0.1
41772.142143,0.1
41772.142189,0.1
41772.142236,0.2
41772.142282,0.1
41772.142328,6.3
41772.142375,0.2
41772.142421,0.1
41772.142467,0.1
41772.142513,0.7
41772.142560,0.4
41772.142606,0.1
41772.142652,0.2
41772.142699,0.1
41772.142745,0.2
41772.142791,3.4
41772.142837,0.6
41772.142884,0.1
41772.142930,3.2
41772.142976,0.1
41772.143023,0.1
41772.143069,0.1
41772.143115,0.1
41772.143162,1.0
41772.143208,0.6
41772.143254,0.1
41772.143300,0.1
41772.143347,0.1
41772.143393,0.1
41772.143439,0.1
41772.143486,0.1
41772.143532,0.2
41772.143578,0.1
41772.143624,0.1
41772.143671,0.2
41772.143717,0.1
41772.143763,0.1
41772.143810,0.1
41772.143856,0.1
41772.143902,0.1
41772.143949,0.1
41772.143995,0.1
41772.144041,0.1
41772.144087,0.1
41772.144134,0.2
41772.144180,0.1
41772.144226,0.1
41772.144273,0.1
41772.144319,0.0
41772.144365,0.1
41772.144411,0.1
41772.144458,0.1
41772.144504,0.0
41772.144550,0.2
41772.144597,0.1
41772.144644,0.1
41772.144689,0.0
41772.144735,0.2
41772.144782,0.1
41772.144828,0.1
41772.144875,0.1
41772.144921,0.1
41772.144967,0.1
41772.145013,0.1
41772.145060,0.1
41772.145106,0.1
41772.145152,0.1
41772.145199,0.1
41772.145245,0.1
41772.145291,0.2
41772.145337,0.1
41772.145384,0.1
41772.145430,0.1
41772.145476,0.1
41772.145522,0.1
41772.145569,0.1
41772.145616,0.1
41772.145662,0.1
41772.145708,0.1
41772.145754,0.1
41772.145801,5.7
41772.145847,0.2
41772.145893,0.1
41772.145940,0.1
41772.145986,0.1
41772.146032,1.1
41772.146078,0.1
41772.146125,0.1
41772.146171,0.2
41772.146217,0.1
41772.146264,0.1
41772.146310,0.7
41772.146356,0.6
41772.146402,4.4
41772.146448,0.1
41772.146495,0.2
41772.146541,2.7
41772.146587,0.1
41772.146634,0.1
41772.146680,1.0
41772.146727,0.6
41772.146773,0.1
41772.146819,0.2
41772.146865,0.1
41772.146912,0.2
41772.146958,0.1
41772.147004,0.1
41772.147051,0.1
41772.147097,0.1
41772.147143,0.1
41772.147190,0.1
41772.147236,0.1
41772.147282,0.1
41772.147328,0.1
41772.147375,0.2
41772.147421,0.1
41772.147467,0.1
41772.147514,0.1
41772.147560,0.1
41772.147606,0.2
41772.147652,0.1
41772.147699,0.1
41772.147745,0.1
41772.147791,0.1
41772.147837,0.1
41772.147884,0.1
41772.147930,0.2
41772.147977,0.1
41772.148023,0.1
41772.148069,0.1
41772.148115,0.1
41772.148162,0.1
41772.148208,0.1
41772.148254,0.1
41772.148300,0.2
41772.148347,0.1
41772.148393,0.1
41772.148440,0.1
41772.148486,0.1
41772.148532,0.1
41772.148578,0.1
41772.148625,0.1
41772.148671,0.2
41772.148717,0.1
41772.148763,0.1
41772.148810,0.1
41772.148856,0.2
41772.148902,0.1
41772.148949,0.1
41772.148995,0.1
41772.149041,0.1
41772.149088,0.8
41772.149134,0.1
41772.149180,0.1
41772.149227,0.1
41772.149273,4.7
41772.149320,0.9
41772.149366,0.3
41772.149412,0.1
41772.149458,0.1
41772.149505,0.9
41772.149551,0.1
41772.149597,0.2
41772.149643,0.1
41772.149690,0.1
41772.149736,0.2
41772.149782,0.6
41772.149828,0.6
41772.149875,0.2
41772.149921,0.1
41772.149967,0.1
41772.150014,0.1
41772.150060,3.4
41772.150106,0.2
41772.150152,0.2
41772.150199,4.7
41772.150245,0.1
41772.150291,0.1
41772.150339,0.0
41772.150384,0.1
41772.150430,0.2
41772.150477,0.1
41772.150523,0.1
41772.150569,0.1
41772.150616,0.1
41772.150662,0.1
41772.150708,0.1
41772.150755,0.1
41772.150801,0.1
41772.150847,0.1
41772.150893,0.1
41772.150940,0.1
41772.150986,0.1
41772.151032,0.1
41772.151079,0.1
41772.151125,0.2
41772.151171,0.2
41772.151217,0.1
41772.151264,0.1
41772.151310,0.1
41772.151356,0.1
41772.151403,0.1
41772.151449,0.1
41772.151495,0.1
41772.151541,0.1
41772.151588,0.1
41772.151634,0.1
41772.151680,0.1
41772.151727,0.1
41772.151773,0.1
41772.151819,0.1
41772.151866,0.2
41772.151912,0.1
41772.151958,0.1
41772.152005,0.1
41772.152051,0.1
41772.152097,0.1
41772.152143,0.1
41772.152190,0.1
41772.152236,0.2
41772.152282,0.1
41772.152328,0.1
41772.152375,0.0
41772.152421,0.1
41772.152467,0.1
41772.152514,0.2
41772.152560,0.2
41772.152606,0.1
41772.152653,0.1
41772.152699,0.1
41772.152745,4.8
41772.152792,0.9
41772.152838,0.1
41772.152885,0.1
41772.152930,0.1
41772.152977,1.7
41772.153023,0.1
41772.153069,0.1
41772.153116,0.1
41772.153162,0.1
41772.153208,0.1
41772.153255,0.1
41772.153301,0.7
41772.153347,0.6
41772.153393,0.1
41772.153440,0.2
41772.153486,0.1
41772.153532,0.1
41772.153579,0.2
41772.153625,0.1
41772.153671,3.8
41772.153717,1.6
41772.153764,0.1
41772.153810,0.1
41772.153856,4.1
41772.153903,0.1
41772.153949,0.1
41772.153995,0.2
41772.154042,0.1
41772.154088,0.1
41772.154135,0.1
41772.154180,0.1
41772.154231,0.1
41772.154273,0.2
41772.154319,0.1
41772.154366,0.2
41772.154412,0.0
41772.154458,0.1
41772.154505,0.1
41772.154551,0.1
41772.154597,0.1
41772.154643,0.2
41772.154690,0.1
41772.154736,0.2
41772.154782,0.1
41772.154829,0.1
41772.154875,0.1
41772.154921,0.1
41772.154967,0.1
41772.155014,0.2
41772.155060,0.1
41772.155107,0.1
41772.155153,0.1
41772.155199,0.1
41772.155245,0.1
41772.155292,0.1
41772.155338,0.1
41772.155384,0.1
41772.155430,0.1
41772.155477,0.1
41772.155523,0.1
41772.155569,0.1
41772.155616,0.1
41772.155662,0.1
41772.155708,0.1
41772.155755,0.1
41772.155801,0.1
41772.155847,0.1
41772.155893,0.1
41772.155940,0.1
41772.155986,0.2
41772.156032,0.1
41772.156079,0.1
41772.156125,0.1
41772.156171,0.1
41772.156218,5.1
41772.156264,1.0
41772.156310,0.1
41772.156356,0.1
41772.156403,0.2
41772.156449,0.1
41772.156495,0.9
41772.156542,0.1
41772.156588,0.1
41772.156634,0.1
41772.156680,0.1
41772.156727,0.1
41772.156773,0.8
41772.156820,0.7
41772.156866,0.1
41772.156912,0.1
41772.156958,0.1
41772.157005,0.1
41772.157051,0.1
41772.157097,0.3
41772.157143,0.1
41772.157190,0.1
41772.157236,1.6
41772.157282,0.1
41772.157329,2.7
41772.157375,0.2
41772.157421,0.1
41772.157467,2.6
41772.157514,0.1
41772.157560,0.1
41772.157606,0.1
41772.157653,0.1
41772.157699,0.1
41772.157745,0.1
41772.157792,0.2
41772.157838,0.1
41772.157884,0.1
41772.157930,0.1
41772.157977,0.1
41772.158023,0.1
41772.158069,0.1
41772.158116,0.1
41772.158162,0.1
41772.158208,0.1
41772.158255,0.1
41772.158301,0.1
41772.158347,0.1
41772.158393,0.1
41772.158440,0.1
41772.158486,0.1
41772.158532,0.1
41772.158579,0.0
41772.158625,0.1
41772.158671,0.1
41772.158717,0.1
41772.158764,0.1
41772.158810,0.1
41772.158856,0.1
41772.158903,0.2
41772.158949,0.1
41772.158995,0.0
41772.159042,0.1
41772.159088,0.1
41772.159134,0.1
41772.159180,0.1
41772.159227,0.2
41772.159273,0.1
41772.159319,0.1
41772.159366,0.1
41772.159412,0.1
41772.159458,0.1
41772.159505,0.1
41772.159551,0.1
41772.159597,0.1
41772.159643,0.1
41772.159690,5.7
41772.159736,0.9
41772.159782,0.1
41772.159829,0.1
41772.159875,0.2
41772.159921,0.1
41772.159967,1.1
41772.160014,0.1
41772.160060,0.1
41772.160107,0.1
41772.160153,0.1
41772.160199,0.1
41772.160245,0.1
41772.160292,0.6
41772.160338,0.5
41772.160384,0.2
41772.160431,0.0
41772.160477,0.1
41772.160523,0.1
41772.160570,0.2
41772.160616,0.1
41772.160662,0.1
41772.160708,0.1
41772.160755,1.4
41772.160801,0.1
41772.160847,0.1
41772.160894,0.1
41772.160940,3.2
41772.160986,0.2
41772.161032,0.2
41772.161079,0.0
41772.161126,2.9
41772.161171,0.1
41772.161218,0.1
41772.161264,0.1
41772.161310,0.1
41772.161357,0.1
41772.161403,0.2
41772.161449,0.1
41772.161495,0.1
41772.161542,0.1
41772.161588,0.1
41772.161634,0.1
41772.161681,0.2
41772.161727,0.1
41772.161773,0.1
41772.161820,0.1
41772.161866,0.1
41772.161912,0.1
41772.161958,0.1
41772.162005,0.1
41772.162051,0.2
41772.162097,0.1
41772.162143,0.1
41772.162190,0.1
41772.162236,0.1
41772.162282,0.1
41772.162329,0.1
41772.162375,0.2
41772.162421,0.1
41772.162467,0.1
41772.162514,0.1
41772.162560,0.1
41772.162606,0.1
41772.162653,0.1
41772.162699,0.1
41772.162745,0.1
41772.162792,0.1
41772.162838,0.1
41772.162884,0.1
41772.162930,0.1
41772.162977,0.1
41772.163023,0.1
41772.163069,0.1
41772.163116,0.1
41772.163162,5.3
41772.163208,1.1
41772.163255,0.1
41772.163301,0.1
41772.163347,0.1
41772.163393,0.1
41772.163440,1.4
41772.163486,0.1
41772.163532,0.1
41772.163579,0.1
41772.163625,0.1
41772.163671,0.1
41772.163717,0.1
41772.163764,0.5
41772.163810,0.6
41772.163856,0.1
41772.163903,0.1
41772.163949,0.1
41772.163995,0.1
41772.164042,0.1
41772.164088,0.2
41772.164134,0.1
41772.164180,0.1
41772.164227,0.1
41772.164273,1.3
41772.164319,0.3
41772.164366,0.1
41772.164412,0.1
41772.164458,0.1
41772.164505,0.2
41772.164551,0.1
41772.164597,3.0
41772.164643,0.2
41772.164690,0.1
41772.164736,0.1
41772.164782,2.9
41772.164829,0.1
41772.164875,0.1
41772.164921,0.0
41772.164967,0.1
41772.165014,0.1
41772.165060,0.1
41772.165106,0.1
41772.165153,0.1
41772.165199,0.2
41772.165245,0.1
41772.165292,0.1
41772.165338,0.1
41772.165384,0.1
41772.165430,0.1
41772.165477,0.1
41772.165523,0.1
41772.165569,0.1
41772.165616,0.1
41772.165662,0.1
41772.165708,0.1
41772.165755,0.1
41772.165801,0.1
41772.165847,0.1
41772.165893,0.1
41772.165940,0.1
41772.165986,0.1
41772.166032,0.1
41772.166079,0.1
41772.166125,0.1
41772.166171,0.1
41772.166217,0.1
41772.166264,0.2
41772.166310,0.1
41772.166356,0.1
41772.166403,0.1
41772.166449,0.1
41772.166495,0.9
41772.166542,0.1
41772.166588,0.1
41772.166634,4.7
41772.166680,1.0
41772.166727,0.1
41772.166773,0.1
41772.166819,0.1
41772.166866,0.1
41772.166912,1.0
41772.166958,0.2
41772.167005,0.1
41772.167051,0.1
41772.167097,0.1
41772.167143,0.1
41772.167190,0.1
41772.167236,0.1
41772.167282,0.6
41772.167329,0.6
41772.167375,0.1
41772.167421,0.1
41772.167467,0.1
41772.167515,0.1
41772.167560,0.1
41772.167606,0.1
41772.167653,0.1
41772.167699,0.1
41772.167745,0.6
41772.167792,3.6
41772.167838,0.1
41772.167884,0.1
41772.167930,0.1
41772.167977,0.1
41772.168023,0.1
41772.168069,0.1
41772.168116,0.2
41772.168162,0.1
41772.168208,0.1
41772.168255,2.6
41772.168301,0.2
41772.168347,0.1
41772.168393,0.3
41772.168440,2.4
41772.168486,0.1
41772.168532,0.1
41772.168579,0.1
41772.168625,0.2
41772.168671,0.1
41772.168717,0.1
41772.168764,0.1
41772.168810,0.1
41772.168856,0.1
41772.168903,0.1
41772.168949,0.1
41772.168995,0.1
41772.169042,0.1
41772.169088,0.2
41772.169134,0.1
41772.169180,0.1
41772.169227,0.1
41772.169273,0.1
41772.169319,0.1
41772.169366,0.1
41772.169412,0.1
41772.169458,0.2
41772.169505,0.1
41772.169551,0.1
41772.169597,0.1
41772.169643,0.1
41772.169690,0.2
41772.169736,0.1
41772.169782,0.1
41772.169829,0.1
41772.169875,0.1
41772.169921,0.1
41772.169967,0.1
41772.170014,0.1
41772.170060,0.1
41772.170106,4.5
41772.170153,1.1
41772.170199,0.1
41772.170245,0.1
41772.170292,0.2
41772.170338,0.1
41772.170384,0.1
41772.170430,0.9
41772.170477,0.2
41772.170523,0.1
41772.170569,0.1
41772.170616,0.1
41772.170662,0.1
41772.170708,0.1
41772.170755,0.6
41772.170801,0.6
41772.170847,0.1
41772.170893,0.1
41772.170940,0.1
41772.170986,0.2
41772.171032,0.1
41772.171079,0.1
41772.171125,0.2
41772.171171,0.1
41772.171217,0.1
41772.171264,0.1
41772.171312,1.5
41772.171356,0.1
41772.171403,0.1
41772.171449,0.1
41772.171495,0.1
41772.171542,0.1
41772.171588,0.1
41772.171634,0.1
41772.171680,0.1
41772.171727,0.1
41772.171773,0.1
41772.171819,0.1
41772.171866,0.1
41772.171912,4.0
41772.171958,0.1
41772.172005,0.2
41772.172051,2.4
41772.172097,0.1
41772.172143,0.1
41772.172190,0.1
41772.172236,0.1
41772.172282,0.1
41772.172329,0.1
41772.172375,0.1
41772.172421,0.1
41772.172467,0.0
41772.172514,0.1
41772.172560,0.1
41772.172607,0.2
41772.172653,0.1
41772.172699,0.1
41772.172745,0.1
41772.172792,0.1
41772.172838,0.1
41772.172884,0.1
41772.172930,0.1
41772.172977,0.2
41772.173023,0.1
41772.173069,0.2
41772.173116,0.1
41772.173162,0.2
41772.173208,0.0
41772.173255,0.1
41772.173301,0.2
41772.173347,0.1
41772.173394,0.2
41772.173440,0.1
41772.173486,0.1
41772.173532,0.1
41772.173579,4.7
41772.173625,0.9
41772.173671,0.2
41772.173717,0.1
41772.173764,0.3
41772.173810,0.1
41772.173856,0.1
41772.173903,0.9
41772.173949,0.1
41772.173995,0.1
41772.174042,0.1
41772.174088,0.1
41772.174134,0.1
41772.174180,0.1
41772.174227,0.2
41772.174273,0.5
41772.174319,0.7
41772.174366,0.1
41772.174412,0.1
41772.174458,0.1
41772.174505,0.2
41772.174551,0.1
41772.174597,0.0
41772.174643,0.1
41772.174690,0.1
41772.174736,0.1
41772.174782,0.6
41772.174829,1.0
41772.174875,0.1
41772.174921,0.2
41772.174967,0.1
41772.175014,0.1
41772.175060,0.2
41772.175106,0.1
41772.175153,0.1
41772.175199,0.1
41772.175245,0.1
41772.175292,0.1
41772.175338,0.1
41772.175384,0.1
41772.175430,0.1
41772.175477,0.1
41772.175523,1.6
41772.175569,1.3
41772.175616,0.2
41772.175662,0.1
41772.175708,2.7
41772.175755,0.1
41772.175801,0.2
41772.175847,0.1
41772.175893,0.1
41772.175940,0.1
41772.175986,0.1
41772.176032,0.1
41772.176079,0.1
41772.176125,0.2
41772.176171,0.2
41772.176217,0.1
41772.176264,0.2
41772.176310,0.3
41772.176356,0.1
41772.176403,0.1
41772.176449,0.1
41772.176495,0.2
41772.176542,0.2
41772.176588,0.1
41772.176634,0.1
41772.176680,0.1
41772.176727,0.1
41772.176773,0.1
41772.176824,0.1
41772.176866,0.1
41772.176912,0.0
41772.176958,0.2
41772.177005,0.1
41772.177051,1.3
41772.177097,4.3
41772.177143,0.1
41772.177190,0.2
41772.177236,0.1
41772.177282,0.1
41772.177329,0.1
41772.177376,1.1
41772.177421,0.1
41772.177467,0.1
41772.177514,0.1
41772.177560,0.2
41772.177606,0.1
41772.177653,0.1
41772.177699,0.1
41772.177745,0.1
41772.177792,9.5
41772.177838,0.2
41772.177884,0.2
41772.177930,0.1
41772.177977,0.1
41772.178023,0.1
41772.178069,0.1
41772.178116,0.1
41772.178162,0.2
41772.178208,0.1
41772.178255,0.1
41772.178301,0.6
41772.178347,1.0
41772.178393,0.1
41772.178440,0.1
41772.178486,0.1
41772.178532,0.1
41772.178579,0.1
41772.178625,0.2
41772.178671,0.1
41772.178717,0.1
41772.178764,0.1
41772.178810,0.1
41772.178857,3.2
41772.178903,0.6
41772.178949,0.1
41772.178995,0.1
41772.179042,0.1
41772.179088,0.1
41772.179134,0.1
41772.179181,0.1
41772.179227,0.1
41772.179273,0.1
41772.179319,0.2
41772.179366,0.1
41772.179412,0.1
41772.179458,0.1
41772.179505,0.1
41772.179551,0.1
41772.179597,0.1
41772.179643,0.2
41772.179690,0.1
41772.179736,0.1
41772.179782,0.1
41772.179829,0.1
41772.179875,0.1
41772.179921,0.1
41772.179967,0.1
41772.180014,0.1
41772.180060,0.1
41772.180106,0.1
41772.180153,0.1
41772.180199,0.0
41772.180245,0.2
41772.180292,0.1
41772.180338,0.2
41772.180384,0.1
41772.180430,0.1
41772.180477,0.1
41772.180523,0.1
41772.180569,0.1
41772.180616,0.1
41772.180662,0.1
41772.180708,0.2
41772.180755,0.1
41772.180801,0.1
41772.180847,0.1
41772.180893,0.1
41772.180940,0.1
41772.180986,0.1
41772.181032,0.1
41772.181079,0.3
41772.181125,0.0
41772.181171,0.1
41772.181217,0.1
41772.181264,0.1
41772.181310,0.1
41772.181356,0.1
41772.181403,0.2
41772.181449,0.1
41772.181495,0.1
41772.181542,0.1
41772.181588,0.1
41772.181634,0.1
41772.181680,0.1
41772.181727,0.1
41772.181773,0.2
41772.181820,0.1
41772.181866,0.1
41772.181912,0.1
41772.181958,0.1
41772.182004,0.1
41772.182051,0.1
41772.182097,0.1
41772.182143,0.1
41772.182190,0.1
41772.182236,0.1
41772.182282,0.1
41772.182329,0.1
41772.182375,0.1
41772.182421,0.1
41772.182467,0.1
41772.182514,0.1
41772.182560,0.1
41772.182606,0.1
41772.182653,0.1
41772.182699,0.1
41772.182745,0.1
41772.182792,0.2
41772.182838,0.1
41772.182884,0.1
41772.182930,0.1
