sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/,59,10,4,314,39.837489471171494,0.0,0.006428476713605805,0.022455723832585903,3577.0
/login,30,32,25,136,19.41190928842967,0.0,0.003268819903713641,0.17711960191167125,55485.0
/rtconsole,30,13,11,24,2.1768989156340908,0.0,0.0032688701248479567,0.17634341266281833,55241.0
/assets/images/basepanel.svg,60,7,3,206,25.805097472312628,0.0,0.0065377210158310915,4.515964842315617E-4,70.73333333333333
/OrderStatusReport,30,62,47,207,31.9107958046942,0.0,0.0032689367325626196,0.10038572704312904,31446.0
/monthlyreports_html_fileformat,30,16047,12421,30598,4987.275867868372,0.0,0.0032641408019776345,0.056736759896874905,17799.0
/logout,30,207,14,458,81.19151570344171,0.0,0.0032841243785478804,0.013437969869253535,4190.0
TOTAL,269,1829,3,30598,5306.046994705508,0.0,0.02841650654651872,0.5302631577470528,19108.241635687733
